19.0, 1
20.0, 1
20.0, 1
20.0, 1
20.0, 1
20.0, 1
22.0, 1
20.0, 1
20.0, 1
20.0, 0
20.0, 1
21.0, 1
21.0, 1
21.0, 1
20.0, 1
20.0, 1
23.0, 1
23.0, 1
23.0, 1
25.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
21.0, 1
21.0, 1
22.0, 1
22.0, 1
22.0, 1
24.0, 1
24.0, 1
26.0, 1
26.0, 1
26.0, 1
26.0, 1
27.0, 1
27.0, 1
24.0, 1
26.0, 1
26.0, 1
24.0, 1
22.0, 1
20.0, 1
20.0, 1
20.0, 1
22.0, 1
22.0, 1
22.0, 1
20.0, 1
20.0, 1
20.0, 1
20.0, 1
20.0, 1
20.0, 1
20.0, 1
20.0, 1
20.0, 1
20.0, 1
20.0, 1
21.0, 1
21.0, 1
21.0, 1
21.0, 1
21.0, 1
21.0, 1
21.0, 1
21.0, 1
21.0, 1
21.0, 1
21.0, 1
21.0, 1
21.0, 1
20.0, 1
21.0, 1
20.0, 1
20.0, 1
22.0, 1
22.0, 1
20.0, 1
21.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
23.0, 0
23.0, 0
23.0, 0
23.0, 0
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 0
22.0, 0
22.0, 0
22.0, 0
22.0, 1
21.0, 1
21.0, 1
21.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 0
23.0, 0
23.0, 0
23.0, 0
24.0, 0
24.0, 0
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
24.0, 1
24.0, 1
24.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
27.0, 1
27.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 0
23.0, 1
23.0, 1
23.0, 1
20.0, 1
20.0, 1
20.0, 1
20.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 0
23.0, 0
23.0, 0
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
26.0, 1
26.0, 1
26.0, 1
21.0, 1
21.0, 1
20.0, 1
23.0, 1
21.0, 1
28.0, 1
28.0, 1
28.0, 1
21.0, 1
21.0, 1
21.0, 1
21.0, 1
21.0, 1
20.0, 1
28.0, 1
28.0, 1
28.0, 1
28.0, 1
25.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
27.0, 1
27.0, 1
27.0, 1
23.0, 1
23.0, 1
25.0, 1
25.0, 1
25.0, 1
25.0, 1
25.0, 0
27.0, 1
28.0, 1
28.0, 1
28.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
23.0, 1
22.0, 1
27.0, 1
27.0, 1
27.0, 0
27.0, 0
27.0, 0
27.0, 0
27.0, 0
27.0, 0
27.0, 0
27.0, 0
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 0
23.0, 0
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
24.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
26.0, 1
26.0, 1
26.0, 1
27.0, 1
27.0, 1
27.0, 1
26.0, 1
26.0, 1
26.0, 1
25.0, 1
25.0, 1
22.0, 1
22.0, 1
22.0, 1
