node,GEOID20,district
354,22047952600,0
355,22057021800,4
356,22057020800,4
357,22057021700,4
358,22057020202,4
359,22057020900,4
360,22057021300,4
361,22057021101,5
362,22057021102,5
363,22057021903,4
364,22057021603,4
365,22057021904,4
366,22057021604,4
367,22051025004,5
368,22051027818,5
369,22051020519,5
370,22051027815,5
371,22051027814,5
372,22051027817,5
373,22051027820,5
374,22051027819,5
375,22051021601,5
376,22063040601,1
377,22063040903,1
378,22063040808,1
379,22063040204,1
380,22063040403,1
381,22063040503,1
382,22063040406,1
383,22063040103,1
384,22057020100,4
385,22057020400,4
386,22071000617,5
387,22099020800,4
388,22099021000,4
389,22099020900,4
390,22119031501,3
391,22119031502,3
392,22119032101,3
393,22119032102,3
394,22057020500,4
395,22057020600,4
396,22057021500,4
397,22019002001,2
398,22019001401,2
399,22019001803,2
400,22019003601,2
401,22019002702,2
402,22019002002,2
403,22019002205,2
404,22019001906,2
405,22019001301,2
406,22019002206,2
407,22019002701,2
408,22019001402,2
409,22019001907,2
410,22019000601,2
411,22019002207,2
412,22011960102,2
413,22011960101,2
414,22009030800,2
415,22011960702,2
416,22011960701,2
417,22019001908,2
418,22019002401,2
419,22019002402,2
420,22019000602,2
421,22019001802,2
422,22019002208,2
423,22019003602,2
424,22019001302,2
425,22019001905,2
426,22033980000,0
427,22051028200,5
428,22017024002,3
429,22017024204,3
430,22017023801,3
431,22017024306,3
432,22017024305,3
433,22017023907,3
434,22017024001,3
435,22017022101,3
436,22017024205,3
437,22017024110,3
438,22017024207,3
439,22017023906,3
440,22017023402,3
441,22017023401,3
442,22017023701,3
443,22017023702,3
444,22017023802,3
445,22017024206,3
446,22017024111,3
447,22017022102,3
448,22009030900,2
449,22009030100,2
450,22009030300,2
451,22009030200,2
452,22009030600,2
453,22033003909,0
454,22051020516,5
455,22011960600,2
456,22011960400,2
457,22011960300,2
458,22011960200,2
459,22011960500,2
460,22043020300,2
461,22043020200,2
462,22043020100,2
463,22127960201,2
464,22127960202,2
465,22047953200,0
466,22079011600,2
467,22013970400,3
468,22013970100,3
469,22013970500,3
470,22013970300,3
471,22013970200,3
472,22111960600,3
473,22111960400,3
474,22111960500,3
475,22111960300,3
476,22111960200,3
477,22111960100,3
478,22117950102,1
479,22117950101,1
480,22071980000,5
481,22113950400,4
482,22071001200,1
483,22071012700,5
484,22071004800,1
485,22071002100,0
486,22071003100,0
487,22095070400,0
488,22095070100,0
489,22095070200,0
490,22095071100,0
491,22095070800,0
492,22095070300,0
493,22095070700,0
494,22095070500,0
495,22071004402,0
496,22071001800,1
497,22071001900,1
498,22071007800,5
499,22071008300,5
500,22071010800,5
501,22033002802,0
502,22055000603,4
503,22051028000,5
504,22103040103,1
505,22103041212,1
506,22103990000,0
507,22103041208,1
508,22103041209,1
509,22103041211,1
510,22103040710,1
511,22103041207,1
512,22055002200,4
513,22103041210,1
514,22073000100,3
515,22071005000,5
516,22071000100,1
517,22071000602,5
518,22073010302,3
519,22073005201,3
520,22073005800,3
521,22073005100,3
522,22073000600,3
523,22073010301,3
524,22073010101,3
525,22073010202,3
526,22073010604,3
527,22073010502,3
528,22073000500,3
529,22073005900,3
530,22073000401,3
531,22079011000,2
532,22073000402,3
533,22101040400,4
534,22101040500,4
535,22073000700,3
536,22051020515,5
537,22073000900,3
538,22073001100,3
539,22073001400,3
540,22073001500,3
541,22073001700,3
542,22073005400,3
543,22073005500,3
544,22091951202,1
545,22065960500,3
546,22045031102,4
547,22045030402,4
548,22045030304,4
549,22045030401,4
550,22045030201,4
551,22045030202,4
552,22045030101,4
553,22045031301,4
554,22045031101,4
555,22045030303,4
556,22039950301,2
557,22039950302,2
558,22001960503,4
559,22039950401,2
560,22039950101,2
561,22039950402,2
562,22039950102,2
563,22101040200,4
564,22119031200,3
565,22119031700,3
566,22119031600,3
567,22119031100,3
568,22119032000,3
569,22119031400,3
570,22119031300,3
571,22119031800,3
572,22071001758,1
573,22119031900,3
574,22001960201,4
575,22001960102,4
576,22001960801,4
577,22001960502,4
578,22097960901,2
579,22097961000,2
580,22097961100,2
581,22125951802,0
582,22125951704,0
583,22125980000,0
584,22125951705,0
