node,GEOID20,district
171,28003950401,3
172,28003950402,3
173,28003950501,3
174,28003950202,3
175,28003950201,3
176,28017950401,3
177,28017950402,1
178,28163950602,0
179,28163950601,1
180,28099010102,1
181,28099010101,1
182,28079040401,1
183,28079040402,1
184,28035010101,2
185,28035010700,2
186,28143980000,3
187,28047980000,2
188,28047003700,2
189,28091950100,2
190,28091950400,2
191,28091950600,2
192,28091950500,2
193,28091950300,2
194,28091950200,0
195,28121020703,1
196,28121020213,1
197,28079040100,1
198,28079040500,1
199,28049010809,0
200,28049010808,0
201,28133950100,3
202,28117950101,3
203,28117950202,3
204,28117950301,3
205,28117950201,3
206,28117950302,3
207,28117950102,3
208,28033070102,3
209,28033070323,3
210,28033070324,3
211,28033070721,3
212,28033070101,3
213,28033070421,3
214,28033070412,3
215,28049000400,0
216,28019950200,1
217,28019950300,1
218,28019950100,1
219,28085950401,0
220,28085950601,0
221,28085950602,0
222,28085950301,0
223,28045030304,2
224,28045030605,2
225,28045030501,2
226,28045030502,2
227,28045030503,2
228,28045030604,2
229,28045030603,2
230,28095950300,3
231,28095950700,3
232,28095950600,1
233,28095950400,3
234,28095950800,1
235,28089030108,0
236,28045990000,2
237,28047003800,2
238,28047990000,2
239,28075010700,1
240,28047003600,2
241,28071950402,3
242,28137950400,3
243,28137950100,3
244,28119950200,3
245,28119950100,3
246,28119950300,3
247,28105950401,1
248,28105950102,1
249,28105950402,1
250,28105950201,1
251,28105950101,1
252,28105950701,1
253,28105950604,1
254,28105950702,1
255,28105950603,1
256,28105950202,1
257,28111950200,2
258,28031950300,2
259,28073020600,2
260,28055950100,0
261,28033070210,3
262,28043950202,1
263,28043950102,1
264,28043950201,1
265,28043950101,1
266,28033070310,3
267,28033070322,3
268,28045030400,2
269,28059041500,2
270,28059041600,2
271,28059041700,2
272,28089030105,0
273,28133950600,1
274,28133950300,1
275,28133950500,1
276,28033070221,3
277,28141950200,3
278,28075001101,1
279,28075001102,1
280,28075980000,1
281,28113950400,0
282,28113950200,0
283,28059042700,2
284,28059041400,2
285,28059042500,2
286,28131020204,2
287,28131020206,2
288,28131020205,2
289,28131020203,2
290,28041950201,2
291,28041950102,2
292,28041950202,2
293,28041950101,2
294,28025950500,1
295,28025950100,1
296,28025950200,1
297,28071950203,3
298,28071950204,3
299,28071950303,3
300,28071950504,3
301,28071950304,3
302,28071950404,3
303,28071950505,3
304,28071950507,3
305,28071950506,3
306,28071950403,3
307,28083950700,1
308,28121020803,1
309,28121020500,0
310,28121020301,0
311,28121020101,1
312,28121020402,0
313,28121021001,0
314,28083950800,1
315,28083950900,1
316,28083950400,1
317,28083950600,1
318,28083950300,1
319,28083950200,1
320,28083950100,3
321,28161950200,3
322,28161950100,3
323,28123020101,1
324,28123020301,1
325,28123020102,1
326,28123020302,1
327,28107950601,3
328,28107950302,3
329,28107950602,3
330,28107950502,3
331,28107950102,3
332,28107950101,3
333,28107950501,3
334,28107950301,3
335,28107950201,3
336,28107950202,3
337,28031950401,2
338,28031950402,2
339,28049010301,0
340,28049001000,0
341,28049001200,0
342,28049002300,0
343,28049002500,0
344,28049001500,0
345,28049001600,0
346,28011950601,3
347,28011950602,3
348,28149950102,0
349,28149950101,0
350,28109950300,2
351,28047003407,2
352,28047003508,2
353,28093950302,3
354,28093950301,3
355,28093950201,3
356,28093950101,3
357,28093950502,3
358,28093950501,3
359,28093950202,3
360,28093950102,3
361,28049010305,0
362,28081950403,3
363,28081950404,3
364,28081950203,3
365,28081950501,3
366,28081951102,3
367,28081951101,3
368,28081950204,3
369,28081950502,3
370,28089030403,0
371,28089030109,0
372,28089030111,0
373,28089030112,0
374,28089030402,0
375,28089030401,0
376,28089030208,0
377,28089030207,0
378,28089030110,0
379,28089031100,0
380,28089030502,0
381,28089030501,0
382,28089030206,0
383,28137950201,3
384,28137950202,3
385,28033070521,3
386,28005950302,0
387,28005950301,0
388,28047003507,2
389,28109950102,2
390,28109950702,2
391,28109950504,2
392,28109950701,2
393,28109950403,2
394,28109950405,2
395,28109950506,2
396,28109950505,2
397,28109950406,2
398,28109950202,2
399,28109950503,2
400,28109950101,2
401,28109950404,2
402,28109950201,2
403,28153950302,1
404,28153950301,1
405,28153950101,1
406,28153950402,2
407,28153950401,2
408,28153950102,1
409,28047003313,2
410,28047003310,2
411,28047003308,2
412,28075000800,1
413,28031950100,2
414,28031950200,2
415,28035010601,2
416,28035010602,2
417,28035010202,2
418,28035010201,2
419,28035010104,2
420,28035000601,2
421,28035000602,2
422,28035010103,2
423,28051950200,1
424,28051950100,1
425,28051950400,1
426,28085950302,0
427,28085950402,0
428,28085950201,0
429,28085950202,0
430,28033070422,3
