State, parcel_level, s, pass, number of parcels, number of fixings, percent fixed, time, 
LA,tract,16,2,"1,388","2",0.14,"170.16"
NJ,tract,15,3,"2,181","1,380",63.27,"430.47"
AL,tract,14,3,"1,437","638",44.40,"695.32"
TX,tract,25,1,"6,896","142",2.06,"255.26"
MD,tract,22,3,"1,475","30",2.03,"587.68"
NJ,tract,18,1,"2,181","386",17.70,"23.50"
MO,tract,25,2,"1,654","262",15.84,"4,632.40"
TX,tract,23,1,"6,896","314",4.55,"272.84"
TN,tract,42,3,"1,701","75",4.41,"2,711.68"
NC,tract,33,2,"2,672","5",0.19,"15,470.52"
TN,tract,35,2,"1,701","308",18.11,"3,478.55"
PA,tract,45,1,"3,446","73",2.12,"58.17"
MI,tract,32,1,"3,017","0",0.00,"29.41"
TN,tract,21,1,"1,701","568",33.39,"15.03"
VA,tract,24,2,"2,198","363",16.52,"4,156.26"
MS,county,26,2,"82","1",1.22,"0.82"
NC,tract,26,3,"2,672","158",5.91,"5,853.85"
NJ,tract,23,2,"2,181","403",18.48,"3,671.82"
MS,county,36,2,"82","1",1.22,"0.84"
MS,county,07,2,"82","6",7.32,"0.58"
NJ,tract,31,2,"2,181","41",1.88,"2,322.15"
PA,tract,14,1,"3,446","2,176",63.15,"35.01"
TN,tract,34,1,"1,701","69",4.06,"15.37"
NC,tract,18,3,"2,672","1,037",38.81,"8,966.52"
MI,tract,31,2,"3,017","2",0.07,"2,656.22"
TN,tract,30,3,"1,701","542",31.86,"787.15"
NJ,tract,12,2,"2,181","1,533",70.29,"112.16"
MI,tract,25,2,"3,017","474",15.71,"3,326.14"
SC,tract,20,3,"1,323","26",1.97,"490.08"
TN,tract,47,3,"1,701","2",0.12,"3,801.23"
LA,tract,18,3,"1,388","0",0.00,"296.42"
OH,tract,19,3,"3,168","1,964",61.99,"7,742.47"
AL,tract,19,2,"1,437","0",0.00,"386.82"
NC,tract,19,2,"2,672","529",19.80,"11,921.19"
OH,tract,14,1,"3,168","1,943",61.33,"49.40"
VA,tract,18,1,"2,198","461",20.97,"19.92"
MS,county,12,1,"82","0",0.00,"0.10"
MS,county,41,2,"82","1",1.22,"0.83"
TN,tract,31,3,"1,701","512",30.10,"787.97"
MS,tract,16,1,"878","3",0.34,"0.89"
OH,tract,16,3,"3,168","3,168",100.00,"809.12"
OH,tract,25,2,"3,168","31",0.98,"10,961.82"
VA,tract,33,3,"2,198","0",0.00,"4,762.11"
MO,tract,30,1,"1,654","3",0.18,"28.05"
MI,tract,29,3,"3,017","258",8.55,"10,297.87"
AL,tract,18,1,"1,437","1",0.07,"3.48"
TX,tract,14,1,"6,896","4,166",60.41,"162.49"
VA,tract,32,2,"2,198","1",0.05,"2,414.24"
NC,tract,30,3,"2,672","32",1.20,"6,197.21"
IL,tract,24,1,"3,265","116",3.55,"32.48"
TX,tract,13,1,"6,896","4,731",68.60,"130.35"
MD,tract,15,1,"1,475","44",2.98,"3.96"
MO,tract,23,2,"1,654","511",30.89,"2,248.21"
GA,tract,22,2,"2,796","1",0.04,"855.42"
NJ,tract,21,3,"2,181","830",38.06,"1,566.73"
PA,tract,20,2,"3,446","2,099",60.91,"687.68"
PA,tract,48,3,"3,446","212",6.15,"16,928.79"
MO,tract,30,3,"1,654","18",1.09,"3,024.75"
TX,tract,24,3,"6,896","716",10.38,"153,727.57"
IL,tract,34,3,"3,265","0",0.00,"10,237.23"
PA,tract,46,1,"3,446","55",1.60,"64.55"
